,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
23323,0.286021,0.205292,0.111763,0.184767,0.133501,1.844137,0.275703,0.005126,0.322915,0.361602
23324,0.287302,0.206574,0.113044,0.196299,0.133501,1.837731,0.275703,0.005126,0.320352,0.356477
23325,0.288584,0.202729,0.111763,0.202705,0.134782,1.832607,0.274422,0.003845,0.317789,0.355196
23326,0.287302,0.204011,0.110481,0.201424,0.133501,1.823639,0.273141,0.003845,0.319071,0.355196
23327,0.286021,0.205292,0.110481,0.200143,0.130939,1.821077,0.274422,0.005126,0.319071,0.355196
23328,0.286021,0.204011,0.1092,0.210393,0.134782,1.81339,0.273141,0.003845,0.317789,0.353914
23329,0.287302,0.205292,0.1092,0.211674,0.134782,1.805704,0.270579,0.003845,0.324196,0.353914
23330,0.286021,0.204011,0.110481,0.210393,0.133501,1.804423,0.270579,0.005126,0.319071,0.355196
23331,0.289865,0.205292,0.1092,0.211674,0.136063,1.808266,0.269298,0.005126,0.317789,0.351352
23332,0.288584,0.205292,0.111763,0.210393,0.134782,1.804423,0.268017,0.003845,0.322915,0.352633
23333,0.288584,0.205292,0.113044,0.19758,0.134782,1.798017,0.269298,0.786879,0.319071,0.343664
23334,0.28474,0.202729,0.111763,0.205268,0.13222,1.798017,0.268017,0.71666,0.316508,0.344945
23335,0.286021,0.202729,0.115608,0.209111,0.137345,1.799298,0.269298,0.639767,0.317789,0.396198
23336,0.287302,0.202729,0.118171,0.205268,0.137345,1.800579,0.270579,0.63464,0.317789,0.39748
23337,0.282177,0.202729,0.116889,0.20783,0.136063,1.799298,0.266736,0.0,0.320352,0.379541
23338,0.286021,0.202729,0.116889,0.20783,0.134782,1.798017,0.268017,0.0,0.317789,0.389792
23339,0.28474,0.200167,0.111763,0.210393,0.133501,1.799298,0.274422,0.569014,0.317789,0.371853
23340,0.283458,0.198885,0.1092,0.210393,0.133501,1.794174,0.268017,0.76253,0.320352,0.33982
23341,0.28474,0.192478,0.110481,0.211674,0.133501,1.796736,0.266736,0.01949,0.316508,0.323162
23342,0.283458,0.178383,0.110481,0.214236,0.137345,1.791612,0.270579,0.0,0.317789,0.3206
23343,0.28474,0.177101,0.106637,0.223205,0.137345,1.786487,0.269298,0.0,0.320352,0.35007
23344,0.283458,0.180946,0.106637,0.221924,0.137345,1.783925,0.270579,0.0,0.316508,0.361602
23345,0.283458,0.174538,0.106637,0.223205,0.136063,1.780082,0.262892,0.0,0.317789,0.356477
23346,0.286021,0.177101,0.1092,0.22833,0.137345,1.774957,0.264173,0.0,0.317789,0.351352
23347,0.283458,0.179664,0.105355,0.229611,0.137345,1.762146,0.261611,0.0,0.317789,0.351352
23348,0.282177,0.196322,0.104074,0.234736,0.139907,1.758303,0.262892,0.0,0.317789,0.35007
23349,0.283458,0.216825,0.102792,0.236018,0.138626,1.759584,0.266736,0.002563,0.317789,0.35007
23350,0.283458,0.221951,0.102792,0.233455,0.142469,1.75446,0.253925,0.003845,0.317789,0.35007
23351,0.282177,0.219388,0.102792,0.233455,0.138626,1.758303,0.270579,0.002563,0.317789,0.35007
23352,0.280895,0.227076,0.097666,0.233455,0.138626,1.749335,0.268017,0.003845,0.316508,0.356477
23353,0.279614,0.225795,0.100229,0.22833,0.136063,1.753179,0.266736,0.599771,0.317789,0.352633
23354,0.283458,0.225795,0.100229,0.236018,0.134782,1.744211,0.268017,0.770219,0.319071,0.35007
23355,0.280895,0.225795,0.098947,0.237299,0.133501,1.741649,0.265455,0.318094,0.317789,0.35007
23356,0.280895,0.221951,0.098947,0.23858,0.133501,1.739087,0.266736,0.641048,0.317789,0.348789
23357,0.280895,0.220669,0.097666,0.237299,0.134782,1.728838,0.269298,0.653864,0.319071,0.347508
23358,0.278333,0.223232,0.098947,0.239861,0.133501,1.728838,0.265455,0.0,0.316508,0.348789
23359,0.279614,0.221951,0.098947,0.242424,0.134782,1.71987,0.278266,0.0,0.319071,0.346226
23360,0.278333,0.221951,0.098947,0.239861,0.134782,1.718589,0.288514,0.613868,0.319071,0.348789
23361,0.28474,0.225795,0.097666,0.233455,0.138626,1.718589,0.284671,0.0,0.319071,0.346226
23362,0.278333,0.221951,0.098947,0.230893,0.137345,1.710902,0.259049,0.0,0.317789,0.344945
23363,0.278333,0.220669,0.098947,0.233455,0.134782,1.710902,0.262892,0.0,0.319071,0.35007
23364,0.278333,0.221951,0.10151,0.230893,0.13222,1.707059,0.259049,0.0,0.317789,0.347508
23365,0.278333,0.223232,0.10151,0.230893,0.133501,1.705778,0.268017,0.0,0.317789,0.347508
23366,0.282177,0.221951,0.104074,0.225768,0.133501,1.709621,0.280828,0.0,0.317789,0.344945
23367,0.279614,0.219388,0.10151,0.225768,0.134782,1.701935,0.252644,0.002563,0.317789,0.347508
23368,0.279614,0.218106,0.104074,0.229611,0.134782,1.694248,0.250081,0.002563,0.319071,0.347508
23369,0.278333,0.214262,0.104074,0.230893,0.13222,1.683999,0.268017,0.798413,0.317789,0.346226
23370,0.278333,0.219388,0.107918,0.230893,0.133501,1.681437,0.250081,0.725631,0.317789,0.343664
23371,0.277051,0.218106,0.105355,0.229611,0.134782,1.676313,0.251362,0.647456,0.320352,0.348789
23372,0.279614,0.215544,0.105355,0.233455,0.13222,1.67375,0.247519,0.161744,0.317789,0.344945
23373,0.278333,0.215544,0.102792,0.230893,0.134782,1.668626,0.251362,0.0,0.317789,0.346226
23374,0.277051,0.216825,0.102792,0.230893,0.134782,1.669907,0.257768,0.0,0.316508,0.344945
23375,0.277051,0.214262,0.104074,0.232174,0.137345,1.667345,0.268017,0.0,0.317789,0.344945
23376,0.274488,0.215544,0.105355,0.229611,0.134782,1.659658,0.274422,0.0,0.316508,0.346226
23377,0.27577,0.216825,0.105355,0.229611,0.134782,1.662221,0.273141,0.0,0.316508,0.346226
23378,0.278333,0.216825,0.102792,0.230893,0.13222,1.654534,0.262892,0.043573,0.319071,0.346226
23379,0.27577,0.216825,0.102792,0.230893,0.133501,1.651972,0.253925,0.670257,0.319071,0.346226
23380,0.27577,0.216825,0.102792,0.22833,0.133501,1.646847,0.265455,0.706408,0.317789,0.346226
23381,0.27577,0.216825,0.102792,0.229611,0.133501,1.640442,0.26033,0.072034,0.319071,0.347508
23382,0.274488,0.219388,0.104074,0.22833,0.130939,1.640442,0.264173,0.0,0.317789,0.346226
23383,0.274488,0.219388,0.102792,0.225768,0.130939,1.636599,0.264173,0.074331,0.317789,0.346226
23384,0.273207,0.220669,0.106637,0.223205,0.13222,1.636599,0.266736,0.698452,0.317789,0.346226
23385,0.274488,0.219388,0.118171,0.221924,0.130939,1.634036,0.264173,0.689748,0.317789,0.343664
23386,0.273207,0.221951,0.12586,0.216799,0.129658,1.632755,0.265455,0.516737,0.317789,0.33982
23387,0.274488,0.220669,0.129705,0.21808,0.13222,1.634036,0.262892,0.0,0.319071,0.338538
23388,0.273207,0.221951,0.132268,0.220643,0.129658,1.628912,0.268017,0.715112,0.317789,0.33982
23389,0.274488,0.219388,0.133549,0.220643,0.130939,1.627631,0.268017,0.664116,0.317789,0.33982
23390,0.27577,0.224513,0.136113,0.219361,0.134782,1.621225,0.265455,0.031024,0.319071,0.347508
23391,0.274488,0.219388,0.137394,0.221924,0.134782,1.610977,0.265455,0.0,0.317789,0.35007
23392,0.273207,0.221951,0.138676,0.20783,0.138626,1.612258,0.268017,0.142253,0.317789,0.353914
23393,0.271925,0.218106,0.139957,0.215518,0.139907,1.610977,0.261611,0.563888,0.317789,0.356477
23394,0.271925,0.219388,0.143802,0.216799,0.136063,1.605852,0.269298,0.767656,0.317789,0.352633
23395,0.274488,0.220669,0.139957,0.21808,0.139907,1.602009,0.264173,0.687184,0.322915,0.357758
23396,0.271925,0.220669,0.14252,0.216799,0.142469,1.604571,0.255206,0.632077,0.317789,0.352633
23397,0.277051,0.221951,0.134831,0.224486,0.141188,1.602009,0.252644,0.635922,0.319071,0.357758
23398,0.271925,0.219388,0.130986,0.225768,0.139907,1.594322,0.253925,0.635922,0.317789,0.35904
23399,0.273207,0.219388,0.138676,0.223205,0.139907,1.594322,0.257768,0.635922,0.319071,0.35904
23400,0.273207,0.218106,0.138676,0.225768,0.137345,1.593041,0.257768,0.523144,0.317789,0.357758
23401,0.274488,0.220669,0.143802,0.22833,0.139907,1.593041,0.250081,0.637204,0.319071,0.357758
23402,0.27577,0.219388,0.14252,0.223205,0.138626,1.586636,0.247519,0.0,0.319071,0.361602
23403,0.274488,0.219388,0.145084,0.223205,0.136063,1.582792,0.253925,0.0,0.319071,0.353914
23404,0.274488,0.220669,0.14252,0.221924,0.136063,1.581511,0.265455,0.0,0.319071,0.353914
23405,0.270644,0.221951,0.14252,0.221924,0.137345,1.573825,0.255206,0.0,0.319071,0.351352
23406,0.274488,0.218106,0.146365,0.221924,0.136063,1.571262,0.241114,0.0,0.319071,0.352633
23407,0.270644,0.220669,0.145084,0.224486,0.137345,1.567419,0.228303,0.0,0.317789,0.351352
23408,0.270644,0.219388,0.147647,0.209111,0.139907,1.562295,0.246238,0.0,0.317789,0.35904
23409,0.269363,0.221951,0.145084,0.257799,0.137345,1.562295,0.256487,0.0,0.319071,0.351352
23410,0.2668,0.220669,0.145084,0.250111,0.139907,1.562295,0.255206,0.001282,0.317789,0.35007
23411,0.268081,0.219388,0.145084,0.23858,0.138626,1.555889,0.253925,0.001282,0.319071,0.351352
23412,0.269363,0.220669,0.146365,0.237299,0.138626,1.554608,0.255206,0.002563,0.319071,0.351352
23413,0.268081,0.218106,0.152773,0.230893,0.134782,1.55717,0.253925,0.001282,0.317789,0.355196
23414,0.2668,0.216825,0.148928,0.229611,0.137345,1.552046,0.262892,0.001282,0.317789,0.356477
23415,0.265518,0.220669,0.148928,0.227049,0.136063,1.552046,0.2488,0.002563,0.317789,0.356477
23416,0.268081,0.221951,0.147647,0.227049,0.138626,1.544359,0.251362,0.002563,0.317789,0.355196
23417,0.269363,0.216825,0.147647,0.227049,0.138626,1.541797,0.289795,0.002563,0.316508,0.351352
23418,0.2668,0.219388,0.147647,0.225768,0.141188,1.539235,0.288514,0.002563,0.319071,0.348789
23419,0.265518,0.215544,0.148928,0.224486,0.14375,1.537954,0.285952,0.001282,0.322915,0.368009
23420,0.265518,0.221951,0.15021,0.225768,0.145031,1.53283,0.289795,0.003845,0.316508,0.36929
23421,0.265518,0.216825,0.148928,0.227049,0.14375,1.531548,0.293639,0.002563,0.317789,0.35007
23422,0.265518,0.216825,0.148928,0.223205,0.145031,1.528986,0.288514,0.003845,0.319071,0.347508
23423,0.270644,0.219388,0.148928,0.224486,0.14375,1.523862,0.289795,0.002563,0.319071,0.346226
23424,0.268081,0.215544,0.15021,0.224486,0.142469,1.513613,0.291077,0.002563,0.317789,0.35007
23425,0.273207,0.216825,0.152773,0.221924,0.142469,1.50977,0.292358,0.003845,0.319071,0.348789
23426,0.270644,0.216825,0.154054,0.224486,0.139907,1.508489,0.275703,0.005126,0.317789,0.353914
23427,0.270644,0.218106,0.161744,0.233455,0.137345,1.504645,0.285952,0.002563,0.317789,0.351352
23428,0.2668,0.211699,0.164307,0.227049,0.138626,1.504645,0.284671,0.002563,0.317789,0.35007
23429,0.25783,0.207855,0.161744,0.225768,0.137345,1.517456,0.285952,0.003845,0.315226,0.343664
23430,0.259111,0.204011,0.160462,0.22833,0.138626,1.531548,0.29492,0.699733,0.316508,0.33982
23431,0.253986,0.201448,0.164307,0.237299,0.136063,1.536673,0.292358,0.488542,0.316508,0.33982
23432,0.255267,0.200167,0.163025,0.220643,0.137345,1.535392,0.287233,0.38858,0.315226,0.341101
23433,0.25783,0.201448,0.160462,0.225768,0.134782,1.531548,0.282109,0.456503,0.316508,0.338538
23434,0.268081,0.204011,0.164307,0.229611,0.137345,1.534111,0.278266,0.534679,0.316508,0.33982
23435,0.2668,0.204011,0.161744,0.22833,0.134782,1.534111,0.279547,0.544931,0.316508,0.341101
23436,0.269363,0.205292,0.163025,0.236018,0.134782,1.537954,0.278266,0.574407,0.321633,0.337257
23437,0.271925,0.204011,0.165589,0.239861,0.133501,1.528986,0.278266,0.600038,0.317789,0.341101
23438,0.274488,0.205292,0.163025,0.239861,0.13222,1.526424,0.276984,0.606446,0.316508,0.356477
23439,0.268081,0.207855,0.164307,0.237299,0.133501,1.525143,0.275703,0.614135,0.315226,0.374416
23440,0.269363,0.210418,0.164307,0.236018,0.133501,1.530267,0.276984,0.611572,0.311382,0.356477
23441,0.269363,0.209136,0.16687,0.236018,0.13222,1.527705,0.276984,0.616699,0.311382,0.352633
23442,0.269363,0.210418,0.163025,0.236018,0.13222,1.528986,0.27186,0.612854,0.307538,0.352633
23443,0.269363,0.211699,0.161744,0.234736,0.13222,1.528986,0.275703,0.61798,0.308819,0.356477
23444,0.268081,0.205292,0.165589,0.237299,0.130939,1.530267,0.289795,0.61798,0.310101,0.351352
23445,0.273207,0.209136,0.168152,0.237299,0.130939,1.537954,0.291077,0.620543,0.310101,0.343664
23446,0.265518,0.206574,0.163025,0.237299,0.13222,1.536673,0.287233,0.620543,0.303694,0.33982
23447,0.268081,0.206574,0.164307,0.234736,0.13222,1.540516,0.285952,0.621825,0.302412,0.337257
23448,0.268081,0.207855,0.164307,0.234736,0.129658,1.544359,0.284671,0.621825,0.301131,0.338538
23449,0.2668,0.206574,0.164307,0.232174,0.134782,1.539235,0.284671,0.623106,0.301131,0.33982
23450,0.2668,0.209136,0.161744,0.230893,0.134782,1.535392,0.28339,0.623106,0.301131,0.342382
23451,0.265518,0.206574,0.164307,0.22833,0.142469,1.530267,0.280828,0.621825,0.29985,0.35007
23452,0.2668,0.206574,0.163025,0.229611,0.145031,1.528986,0.297482,0.623106,0.297287,0.35007
23453,0.265518,0.209136,0.165589,0.227049,0.148874,1.525143,0.292358,0.621825,0.29985,0.35007
23454,0.265518,0.210418,0.16687,0.232174,0.148874,1.5213,0.289795,0.623106,0.296005,0.355196
23455,0.262956,0.206574,0.164307,0.232174,0.150156,1.5213,0.287233,0.624388,0.296005,0.353914
23456,0.265518,0.207855,0.16687,0.232174,0.151437,1.517456,0.279547,0.623106,0.297287,0.361602
23457,0.262956,0.207855,0.168152,0.22833,0.146312,1.511051,0.259049,0.623106,0.296005,0.356477
23458,0.264237,0.209136,0.164307,0.229611,0.145031,1.512332,0.256487,0.623106,0.296005,0.353914
23459,0.264237,0.209136,0.165589,0.229611,0.145031,1.517456,0.255206,0.623106,0.297287,0.356477
23460,0.268081,0.209136,0.164307,0.22833,0.146312,1.513613,0.256487,0.624388,0.308819,0.360321
23461,0.2668,0.207855,0.164307,0.229611,0.145031,1.50977,0.257768,0.623106,0.324196,0.357758
23462,0.265518,0.202729,0.165589,0.229611,0.142469,1.507208,0.259049,0.626951,0.319071,0.357758
23463,0.262956,0.202729,0.164307,0.227049,0.142469,1.504645,0.255206,0.623106,0.320352,0.35904
23464,0.270644,0.197604,0.16687,0.22833,0.14375,1.500802,0.247519,0.621825,0.320352,0.357758
23465,0.264237,0.197604,0.164307,0.227049,0.151437,1.49824,0.247519,0.626951,0.321633,0.360321
23466,0.262956,0.221951,0.16687,0.229611,0.161685,1.494396,0.252644,0.616699,0.320352,0.361602
23467,0.264237,0.227076,0.169433,0.229611,0.159123,1.493115,0.256487,0.616699,0.312664,0.362884
23468,0.264237,0.233483,0.164307,0.229611,0.15528,1.490553,0.259049,0.614135,0.310101,0.360321
23469,0.262956,0.219388,0.168152,0.229611,0.152718,1.491834,0.259049,0.615417,0.308819,0.35904
23470,0.264237,0.218106,0.164307,0.230893,0.14375,1.480304,0.26033,0.616699,0.310101,0.360321
23471,0.262956,0.207855,0.165589,0.227049,0.139907,1.470056,0.261611,0.61798,0.320352,0.35904
23472,0.261674,0.209136,0.165589,0.227049,0.138626,1.466212,0.264173,0.621825,0.320352,0.357758
23473,0.262956,0.210418,0.16687,0.22833,0.139907,1.46365,0.269298,0.61798,0.320352,0.360321
23474,0.261674,0.204011,0.164307,0.232174,0.134782,1.462369,0.268017,0.621825,0.319071,0.362884
23475,0.2668,0.204011,0.165589,0.22833,0.139907,1.466212,0.274422,0.621825,0.319071,0.361602
23476,0.262956,0.200167,0.164307,0.22833,0.138626,1.470056,0.273141,0.623106,0.319071,0.362884
23477,0.265518,0.201448,0.164307,0.230893,0.138626,1.466212,0.27186,0.620543,0.317789,0.35904
23478,0.262956,0.200167,0.165589,0.227049,0.139907,1.468775,0.27186,0.625669,0.320352,0.368009
23479,0.261674,0.197604,0.163025,0.227049,0.137345,1.470056,0.269298,0.624388,0.317789,0.361602
23480,0.259111,0.187353,0.164307,0.220643,0.138626,1.462369,0.270579,0.621825,0.313945,0.361602
23481,0.260393,0.178383,0.165589,0.224486,0.138626,1.459807,0.27186,0.623106,0.307538,0.362884
23482,0.2668,0.191197,0.168152,0.227049,0.137345,1.453401,0.269298,0.623106,0.297287,0.361602
23483,0.260393,0.19376,0.164307,0.223205,0.139907,1.448277,0.27186,0.14252,0.297287,0.361602
23484,0.260393,0.195041,0.163025,0.220643,0.142469,1.443153,0.270579,0.389862,0.298568,0.360321
23485,0.260393,0.201448,0.165589,0.223205,0.14375,1.434185,0.269298,0.393707,0.29985,0.362884
23486,0.260393,0.200167,0.165589,0.219361,0.145031,1.449359,0.269298,0.448814,0.29985,0.360321
23487,0.259111,0.201448,0.161744,0.21808,0.146312,1.451921,0.269298,0.526989,0.298568,0.361602
23488,0.259111,0.201448,0.16687,0.219361,0.14375,1.451921,0.270579,0.538523,0.29985,0.36929
23489,0.256549,0.202729,0.164307,0.219361,0.14375,1.446797,0.269298,0.567999,0.302412,0.360321
23490,0.25783,0.202729,0.16687,0.223205,0.146312,1.445515,0.269298,0.596194,0.301131,0.362884
23491,0.259111,0.201448,0.16687,0.219361,0.145031,1.444234,0.269298,0.603883,0.301131,0.360321
23492,0.25783,0.204011,0.164307,0.216799,0.141188,1.444234,0.269298,0.612854,0.301131,0.360321
23493,0.25783,0.201448,0.164307,0.21808,0.14375,1.437829,0.266736,0.61798,0.29985,0.36929
23494,0.25783,0.201448,0.161744,0.230893,0.141188,1.436548,0.268017,0.615417,0.297287,0.362884
23495,0.259111,0.202729,0.165589,0.232174,0.137345,1.432704,0.269298,0.620543,0.293443,0.364165
23496,0.260393,0.200167,0.161744,0.232174,0.138626,1.422456,0.268017,0.61798,0.29088,0.364165
23497,0.259111,0.198885,0.161744,0.223205,0.139907,1.425018,0.268017,0.616699,0.29088,0.361602
23498,0.260393,0.201448,0.165589,0.225768,0.138626,1.418612,0.266736,0.616699,0.296005,0.370572
23499,0.260393,0.198885,0.164307,0.224486,0.142469,1.41605,0.265455,0.616699,0.297287,0.362884
23500,0.260393,0.202729,0.163025,0.224486,0.141188,1.41605,0.265455,0.619262,0.292161,0.357758
23501,0.261674,0.200167,0.164307,0.223205,0.141188,1.408364,0.262892,0.61798,0.294724,0.366728
23502,0.260393,0.200167,0.161744,0.221924,0.137345,1.408364,0.264173,0.620543,0.293443,0.365446
23503,0.261674,0.197604,0.161744,0.224486,0.141188,1.407082,0.262892,0.619262,0.292161,0.357758
23504,0.260393,0.201448,0.163025,0.224486,0.137345,1.40452,0.268017,0.620543,0.292161,0.355196
23505,0.261674,0.200167,0.163025,0.223205,0.138626,1.401958,0.264173,0.626951,0.292161,0.35904
23506,0.262956,0.200167,0.163025,0.224486,0.137345,1.399396,0.264173,0.621825,0.292161,0.356477
23507,0.262956,0.198885,0.163025,0.221924,0.137345,1.389147,0.268017,0.625669,0.292161,0.35904
23508,0.262956,0.201448,0.163025,0.227049,0.136063,1.384023,0.262892,0.626951,0.29088,0.357758
23509,0.261674,0.200167,0.163025,0.225768,0.137345,1.38146,0.253925,0.628233,0.29088,0.357758
23510,0.260393,0.195041,0.161744,0.221924,0.137345,1.38146,0.243676,0.633359,0.29088,0.355196
23511,0.262956,0.198885,0.164307,0.224486,0.134782,1.378898,0.251362,0.632077,0.296005,0.364165
23512,0.260393,0.201448,0.163025,0.223205,0.138626,1.377617,0.250081,0.633359,0.289598,0.356477
23513,0.259111,0.200167,0.161744,0.221924,0.137345,1.382742,0.253925,0.63464,0.29088,0.356477
23514,0.259111,0.198885,0.163025,0.221924,0.137345,1.384023,0.257768,0.638485,0.293443,0.357758
23515,0.259111,0.198885,0.160462,0.219361,0.138626,1.384023,0.257768,0.637204,0.298568,0.35904
23516,0.261674,0.197604,0.161744,0.21808,0.134782,1.390428,0.256487,0.64233,0.296005,0.35904
23517,0.259111,0.198885,0.163025,0.216799,0.138626,1.405801,0.261611,0.638485,0.298568,0.357758
23518,0.25783,0.197604,0.163025,0.219361,0.136063,1.407082,0.264173,0.635922,0.322915,0.360321
23519,0.259111,0.200167,0.161744,0.216799,0.134782,1.451921,0.261611,0.639767,0.320352,0.356477
23520,0.259111,0.197604,0.163025,0.216799,0.137345,1.490354,0.262892,0.638485,0.324196,0.35904
23521,0.262956,0.198885,0.163025,0.215518,0.138626,1.482667,0.264173,0.628233,0.320352,0.35904
23522,0.261674,0.200167,0.163025,0.21808,0.137345,1.467294,0.266736,0.644893,0.319071,0.35904
23523,0.260393,0.202729,0.165589,0.219361,0.139907,1.466013,0.266736,0.637204,0.29985,0.366728
23524,0.256549,0.198885,0.163025,0.215518,0.139907,1.459607,0.261611,0.623106,0.293443,0.356477
23525,0.25783,0.197604,0.163025,0.211674,0.136063,1.455764,0.265455,0.637204,0.292161,0.357758
23526,0.256549,0.198885,0.165589,0.214236,0.137345,1.453202,0.268017,0.635922,0.29088,0.361602
23527,0.256549,0.198885,0.163025,0.214236,0.138626,1.446797,0.26033,0.635922,0.29088,0.357758
23528,0.256549,0.197604,0.163025,0.214236,0.136063,1.442953,0.261611,0.632077,0.294724,0.357758
23529,0.260393,0.197604,0.164307,0.214236,0.141188,1.437829,0.26033,0.633359,0.321633,0.355196
23530,0.25783,0.196322,0.163025,0.215518,0.136063,1.42758,0.259049,0.639767,0.313945,0.357758
23531,0.25783,0.197604,0.163025,0.21808,0.137345,1.42758,0.26033,0.633359,0.313945,0.360321
23532,0.260393,0.196322,0.163025,0.212955,0.138626,1.419893,0.259049,0.635922,0.311382,0.35904
23533,0.262956,0.200167,0.163025,0.215518,0.138626,1.417331,0.26033,0.635922,0.310101,0.357758
23534,0.260393,0.196322,0.163025,0.214236,0.137345,1.407082,0.256487,0.633359,0.310101,0.357758
23535,0.260393,0.197604,0.159181,0.216799,0.138626,1.401958,0.26033,0.146365,0.311382,0.35904
23536,0.261674,0.197604,0.163025,0.215518,0.138626,1.396834,0.259049,0.113044,0.311382,0.357758
23537,0.262956,0.198885,0.163025,0.216799,0.137345,1.389147,0.257768,0.052811,0.311382,0.361602
23538,0.264237,0.186071,0.163025,0.216799,0.137345,1.380179,0.256487,0.239919,0.311382,0.360321
23539,0.261674,0.182227,0.164307,0.215518,0.136063,1.376336,0.256487,0.0,0.315226,0.362884
23540,0.260393,0.179664,0.165589,0.216799,0.134782,1.373774,0.259049,0.452392,0.311382,0.364165
23541,0.260393,0.174538,0.170715,0.21808,0.134782,1.368649,0.256487,0.677947,0.316508,0.364165
23542,0.260393,0.174538,0.16687,0.215518,0.136063,1.362244,0.255206,0.635922,0.315226,0.362884
23543,0.260393,0.17582,0.168152,0.215518,0.136063,1.35712,0.255206,0.600038,0.308819,0.362884
23544,0.260393,0.17582,0.16687,0.214236,0.134782,1.355838,0.257768,0.045122,0.311382,0.370572
23545,0.260393,0.178383,0.164307,0.215518,0.136063,1.350714,0.257768,0.0,0.311382,0.366728
23546,0.260393,0.177101,0.16687,0.215518,0.136063,1.346871,0.259049,0.0,0.311382,0.364165
23547,0.260393,0.177101,0.168152,0.215518,0.133501,1.341746,0.257768,0.0,0.311382,0.364165
23548,0.262956,0.178383,0.16687,0.212955,0.138626,1.340465,0.255206,0.0,0.311382,0.364165
23549,0.260393,0.173257,0.16687,0.211674,0.137345,1.33406,0.257768,0.0,0.308819,0.361602
23550,0.260393,0.177101,0.168152,0.212955,0.138626,1.327654,0.256487,0.331925,0.310101,0.361602
23551,0.25783,0.174538,0.16687,0.215518,0.136063,1.323811,0.256487,0.0,0.310101,0.365446
23552,0.259111,0.171976,0.16687,0.212955,0.136063,1.321249,0.256487,0.0,0.308819,0.362884
23553,0.253986,0.174538,0.165589,0.212955,0.136063,1.319968,0.26033,0.002563,0.308819,0.362884
23554,0.255267,0.173257,0.168152,0.212955,0.134782,1.317405,0.261611,0.002563,0.308819,0.364165
23555,0.252704,0.173257,0.164307,0.214236,0.137345,1.312281,0.262892,0.001282,0.308819,0.364165
23556,0.251423,0.170694,0.16687,0.211674,0.136063,1.308438,0.264173,0.003845,0.307538,0.362884
23557,0.255267,0.171976,0.168152,0.210393,0.133501,1.307157,0.266736,0.003845,0.307538,0.365446
23558,0.247579,0.170694,0.16687,0.212955,0.133501,1.296908,0.262892,0.003845,0.307538,0.362884
23559,0.247579,0.170694,0.16687,0.216799,0.134782,1.290502,0.264173,0.002563,0.307538,0.362884
23560,0.246297,0.171976,0.16687,0.214236,0.133501,1.286659,0.259049,0.006408,0.307538,0.364165
23561,0.245016,0.174538,0.165589,0.212955,0.134782,1.285378,0.255206,0.003845,0.307538,0.361602
23562,0.243735,0.170694,0.16687,0.216799,0.134782,1.286659,0.256487,0.002563,0.307538,0.362884
23563,0.245016,0.171976,0.169433,0.219361,0.136063,1.285378,0.255206,0.006408,0.306257,0.361602
23564,0.243735,0.170694,0.168152,0.225768,0.137345,1.28794,0.255206,0.003845,0.307538,0.364165
23565,0.243735,0.170694,0.16687,0.229611,0.139907,1.278973,0.253925,0.002563,0.307538,0.365446
23566,0.242453,0.174538,0.168152,0.225768,0.141188,1.27641,0.257768,0.003845,0.307538,0.364165
23567,0.241172,0.170694,0.165589,0.223205,0.138626,1.272567,0.252644,0.001282,0.307538,0.361602
23568,0.23989,0.169413,0.169433,0.223205,0.141188,1.266161,0.255206,0.005126,0.306257,0.370572
23569,0.238609,0.170694,0.16687,0.225768,0.139907,1.263599,0.255206,0.002563,0.306257,0.365446
23570,0.241172,0.171976,0.169433,0.225768,0.139907,1.258475,0.253925,0.003845,0.306257,0.362884
23571,0.23989,0.171976,0.16687,0.227049,0.138626,1.257194,0.253925,0.003845,0.311382,0.362884
23572,0.23989,0.170694,0.168152,0.220643,0.138626,1.257194,0.252644,0.002563,0.306257,0.362884
23573,0.241172,0.169413,0.168152,0.21808,0.14375,1.25335,0.253925,0.003845,0.306257,0.366728
23574,0.238609,0.171976,0.169433,0.220643,0.138626,1.250788,0.252644,0.005126,0.310101,0.361602
23575,0.238609,0.169413,0.168152,0.219361,0.139907,1.249507,0.252644,0.003845,0.310101,0.360321
23576,0.238609,0.169413,0.169433,0.220643,0.136063,1.245664,0.253925,0.005126,0.306257,0.35904
23577,0.238609,0.169413,0.169433,0.219361,0.138626,1.243102,0.253925,0.003845,0.307538,0.360321
23578,0.23989,0.170694,0.168152,0.219361,0.137345,1.237977,0.255206,0.003845,0.306257,0.362884
23579,0.23989,0.169413,0.171996,0.215518,0.138626,1.230291,0.244957,0.005126,0.304975,0.360321
23580,0.238609,0.168131,0.171996,0.221924,0.138626,1.231572,0.228303,0.005126,0.307538,0.360321
23581,0.237327,0.188634,0.170715,0.216799,0.136063,1.227728,0.228303,0.003845,0.306257,0.360321
23582,0.238609,0.221951,0.170715,0.216799,0.137345,1.227728,0.244957,0.76253,0.306257,0.360321
23583,0.242453,0.207855,0.168152,0.212955,0.136063,1.21748,0.243676,0.703845,0.307538,0.361602
23584,0.246297,0.197604,0.168152,0.215518,0.136063,1.213636,0.230865,0.624388,0.307538,0.357758
23585,0.24886,0.196322,0.170715,0.215518,0.137345,1.209793,0.221897,0.619262,0.307538,0.360321
23586,0.24886,0.198885,0.169433,0.214236,0.137345,1.203388,0.210367,0.626951,0.307538,0.35904
